date,raul,raul_matched,statia_hidrometrica,CA_cm,CI_cm,CP_cm,Qmed_apr_m3_s,diag_H_cm,diag_Q_m3_s,diag_dH_cm,diag_GP,prog_dH_cm,prog_GP,statia_matched,prog_H_cm,prog_Q_m3_s,pct_CA_diag,pct_CI_diag,pct_CP_diag,Q_ratio_diag,Q_ratio_prog,risk_class,prog_error_H_cm,prog_abs_error_H_cm,prog_abs_error_Q_m3_s
2023-11-13,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,-171.0,22.1,,,19.7,,Malu Spart,-177.0,19.7,-81.42857142857143,-71.25,-56.99999999999999,0.887550200803213,0.7911646586345382,normal,-6.0,6.0,2.400000000000002
2023-11-14,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,-175.0,20.5,,,,,Malu Spart,-177.0,19.7,-83.33333333333334,-72.91666666666666,-58.333333333333336,0.8232931726907631,0.7911646586345382,normal,-2.0,2.0,0.8000000000000007
2023-11-19,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,-175.0,20.5,,,,,Malu Spart,-174.0,20.9,-83.33333333333334,-72.91666666666666,-58.333333333333336,0.8232931726907631,0.8393574297188755,normal,1.0,1.0,0.3999999999999986
2023-11-20,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,-176.0,20.1,,,,,Malu Spart,-175.0,20.5,-83.80952380952381,-73.33333333333333,-58.666666666666664,0.8072289156626508,0.8232931726907631,normal,1.0,1.0,0.3999999999999986
2023-11-23,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,-176.0,20.1,,,,,Malu Spart,0.0,136.0,-83.80952380952381,-73.33333333333333,-58.666666666666664,0.8072289156626508,5.461847389558233,normal,176.0,176.0,115.9
2023-11-26,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,181.0,18.1,,,,,Malu Spart,-172.0,21.7,86.19047619047619,75.41666666666667,60.333333333333336,0.7269076305220884,0.8714859437751005,foarte ridicat,-353.0,353.0,3.599999999999998
2023-11-27,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,84.0,0.66,,,,,Malu Spart,181.0,18.1,40.0,35.0,28.000000000000004,0.026506024096385545,0.7269076305220884,normal,97.0,97.0,17.44
2023-11-28,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,-188.0,15.3,,,17.3,,Malu Spart,84.0,0.66,-89.52380952380953,-78.33333333333333,-62.66666666666667,0.6144578313253013,0.026506024096385545,normal,272.0,272.0,14.64
2023-11-29,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,-182.0,17.7,,,,,Malu Spart,-183.0,17.3,-86.66666666666667,-75.83333333333333,-60.66666666666667,0.7108433734939759,0.6947791164658635,normal,-1.0,1.0,0.3999999999999986
2023-11-30,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.9,18.0,15.7,,,,,Malu Spart,-183.0,17.3,8.571428571428571,7.5,6.0,0.6305220883534136,0.6947791164658635,normal,-201.0,201.0,1.6000000000000014
2023-12-01,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-186.0,16.1,,,,,Malu Spart,18.0,15.7,-88.57142857142857,-77.5,-62.0,0.624031007751938,0.6085271317829457,normal,204.0,204.0,0.40000000000000213
2023-12-02,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-187.0,15.7,,,,,Malu Spart,-182.0,17.7,-89.04761904761904,-77.91666666666667,-62.33333333333333,0.6085271317829457,0.686046511627907,normal,5.0,5.0,2.0
2023-12-03,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-187.0,15.7,,,,,Malu Spart,-187.0,15.7,-89.04761904761904,-77.91666666666667,-62.33333333333333,0.6085271317829457,0.6085271317829457,normal,0.0,0.0,0.0
2023-12-04,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-189.0,14.9,,,,,Malu Spart,-187.0,15.7,-90.0,-78.75,-63.0,0.5775193798449613,0.6085271317829457,normal,2.0,2.0,0.7999999999999989
2023-12-09,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-171.0,22.1,,,,,Malu Spart,116.0,2.14,-81.42857142857143,-71.25,-56.99999999999999,0.8565891472868218,0.08294573643410853,normal,287.0,287.0,19.96
2023-12-10,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-182.0,17.7,,,,,Malu Spart,-177.0,19.7,-86.66666666666667,-75.83333333333333,-60.66666666666667,0.686046511627907,0.7635658914728681,normal,5.0,5.0,2.0
2023-12-11,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,85.0,0.74,,,,,Malu Spart,-185.0,16.5,40.476190476190474,35.41666666666667,28.333333333333332,0.02868217054263566,0.6395348837209303,normal,-270.0,270.0,15.76
2023-12-12,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-189.0,14.9,,,,,Malu Spart,85.0,0.74,-90.0,-78.75,-63.0,0.5775193798449613,0.02868217054263566,normal,274.0,274.0,14.16
2023-12-13,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-187.0,15.7,,,,,Malu Spart,-189.0,14.9,-89.04761904761904,-77.91666666666667,-62.33333333333333,0.6085271317829457,0.5775193798449613,normal,-2.0,2.0,0.7999999999999989
2023-12-14,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-188.0,15.3,,,,,Malu Spart,-187.0,15.7,-89.52380952380953,-78.33333333333333,-62.66666666666667,0.5930232558139535,0.6085271317829457,normal,1.0,1.0,0.3999999999999986
2023-12-15,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-188.0,15.3,,,,,Malu Spart,-188.0,15.3,-89.52380952380953,-78.33333333333333,-62.66666666666667,0.5930232558139535,0.5930232558139535,normal,0.0,0.0,0.0
2023-12-16,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-182.0,17.7,,,,,Malu Spart,-188.0,15.3,-86.66666666666667,-75.83333333333333,-60.66666666666667,0.686046511627907,0.5930232558139535,normal,-6.0,6.0,2.3999999999999986
2023-12-17,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-186.0,16.1,,,,,Malu Spart,-185.0,16.5,-88.57142857142857,-77.5,-62.0,0.624031007751938,0.6395348837209303,normal,1.0,1.0,0.3999999999999986
2023-12-18,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-189.0,14.9,,,,,Malu Spart,-186.0,16.1,-90.0,-78.75,-63.0,0.5775193798449613,0.624031007751938,normal,3.0,3.0,1.200000000000001
2023-12-19,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-189.0,14.9,,,,,Malu Spart,-190.0,14.5,-90.0,-78.75,-63.0,0.5775193798449613,0.562015503875969,normal,-1.0,1.0,0.40000000000000036
2023-12-22,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-191.0,14.3,,,,,Malu Spart,-189.0,14.9,-90.95238095238095,-79.58333333333333,-63.66666666666667,0.5542635658914729,0.5775193798449613,normal,2.0,2.0,0.5999999999999996
2023-12-23,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-187.0,15.7,,,,,Malu Spart,-189.0,14.9,-89.04761904761904,-77.91666666666667,-62.33333333333333,0.6085271317829457,0.5775193798449613,normal,-2.0,2.0,0.7999999999999989
2023-12-26,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-188.0,15.3,,,,,Malu Spart,-188.0,15.3,-89.52380952380953,-78.33333333333333,-62.66666666666667,0.5930232558139535,0.5930232558139535,normal,0.0,0.0,0.0
2023-12-27,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,185.0,16.5,,,,,Malu Spart,-188.0,15.3,88.09523809523809,77.08333333333334,61.66666666666667,0.6395348837209303,0.5930232558139535,foarte ridicat,-373.0,373.0,1.1999999999999993
2023-12-28,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-189.0,14.9,,,14.5,,Malu Spart,188.0,15.3,-90.0,-78.75,-63.0,0.5775193798449613,0.5930232558139535,normal,377.0,377.0,0.40000000000000036
2023-12-29,Argeș,arges,Malu Spart,210.0,240.0,300.0,25.8,-183.0,17.3,,,16.5,,Malu Spart,-190.0,14.5,-87.14285714285714,-76.25,-61.0,0.6705426356589147,0.562015503875969,normal,-7.0,7.0,2.8000000000000007
2024-01-03,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,84.0,0.66,,,,,Malu Spart,-188.0,15.3,40.0,35.0,28.000000000000004,0.030000000000000002,0.6954545454545454,normal,-272.0,272.0,14.64
2024-01-04,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-183.0,17.3,,,,,Malu Spart,84.0,0.66,-87.14285714285714,-76.25,-61.0,0.7863636363636364,0.030000000000000002,normal,267.0,267.0,16.64
2024-01-05,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-190.0,14.5,,,,,Malu Spart,-184.0,16.9,-90.47619047619048,-79.16666666666666,-63.33333333333333,0.6590909090909091,0.7681818181818181,normal,6.0,6.0,2.3999999999999986
2024-01-06,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-183.0,17.3,,,,,Malu Spart,-190.0,14.5,-87.14285714285714,-76.25,-61.0,0.7863636363636364,0.6590909090909091,normal,-7.0,7.0,2.8000000000000007
2024-01-09,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,87.0,0.932,,,,,Malu Spart,-181.0,18.1,41.42857142857143,36.25,28.999999999999996,0.04236363636363637,0.8227272727272728,normal,-268.0,268.0,17.168000000000003
2024-01-10,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-183.0,17.3,,,,,Malu Spart,85.0,0.74,-87.14285714285714,-76.25,-61.0,0.7863636363636364,0.03363636363636364,normal,268.0,268.0,16.560000000000002
2024-01-11,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-184.0,16.9,,,,,Malu Spart,-189.0,14.9,-87.61904761904762,-76.66666666666667,-61.33333333333333,0.7681818181818181,0.6772727272727272,normal,-5.0,5.0,1.9999999999999982
2024-01-14,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-189.0,14.9,,G,,,Malu Spart,-185.0,16.5,-90.0,-78.75,-63.0,0.6772727272727272,0.75,normal,4.0,4.0,1.5999999999999996
2024-01-15,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-186.0,16.1,,G,,,Malu Spart,-189.0,14.9,-88.57142857142857,-77.5,-62.0,0.7318181818181819,0.6772727272727272,normal,-3.0,3.0,1.200000000000001
2024-01-16,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-178.0,19.3,,,,,Malu Spart,-185.0,16.5,-84.76190476190476,-74.16666666666667,-59.333333333333336,0.8772727272727273,0.75,normal,-7.0,7.0,2.8000000000000007
2024-01-17,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-185.0,16.5,,,,,Malu Spart,-185.0,16.5,-88.09523809523809,-77.08333333333334,-61.66666666666667,0.75,0.75,normal,0.0,0.0,0.0
2024-01-18,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-183.0,17.3,,,,,Malu Spart,-186.0,16.1,-87.14285714285714,-76.25,-61.0,0.7863636363636364,0.7318181818181819,normal,-3.0,3.0,1.1999999999999993
2024-01-19,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-178.0,19.3,,,,,Malu Spart,-185.0,16.5,-84.76190476190476,-74.16666666666667,-59.333333333333336,0.8772727272727273,0.75,normal,-7.0,7.0,2.8000000000000007
2024-01-20,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-131.0,52.6,,,,,Malu Spart,-170.0,22.5,-62.38095238095238,-54.58333333333333,-43.666666666666664,2.390909090909091,1.0227272727272727,normal,-39.0,39.0,30.1
2024-01-21,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,0.0,0.0,,,,,Malu Spart,-125.0,57.8,0.0,0.0,0.0,0.0,2.627272727272727,normal,-125.0,125.0,57.8
2024-01-22,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-180.0,18.5,,,,,Malu Spart,0.0,0.0,-85.71428571428571,-75.0,-60.0,0.8409090909090909,0.0,normal,180.0,180.0,18.5
2024-01-23,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,80.0,0.342,,G,,G,Malu Spart,-180.0,18.5,38.095238095238095,33.33333333333333,26.666666666666668,0.015545454545454546,0.8409090909090909,normal,-260.0,260.0,18.158
2024-01-24,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-181.0,18.1,,,,,Malu Spart,80.0,0.3,-86.19047619047619,-75.41666666666667,-60.333333333333336,0.8227272727272728,0.013636363636363636,normal,261.0,261.0,17.8
2024-01-25,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-182.0,17.7,,,,,Malu Spart,-181.0,18.1,-86.66666666666667,-75.83333333333333,-60.66666666666667,0.8045454545454546,0.8227272727272728,normal,1.0,1.0,0.40000000000000213
2024-01-26,Arges,arges,Malu Spart,210.0,240.0,300.0,22.0,-181.0,18.1,,,,,Malu Spart,-183.0,17.3,-86.19047619047619,-75.41666666666667,-60.333333333333336,0.8227272727272728,0.7863636363636364,normal,-2.0,2.0,0.8000000000000007
2024-01-27,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,-177.0,19.7,,,,,Malu Spart,-182.0,17.7,-84.28571428571429,-73.75,-59.0,0.8954545454545454,0.8045454545454546,normal,-5.0,5.0,2.0
2024-01-28,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,80.0,0.36,,,,,Malu Spart,-173.0,21.3,38.095238095238095,33.33333333333333,26.666666666666668,0.01636363636363636,0.9681818181818183,normal,-253.0,253.0,20.94
2024-01-29,Argeș,arges,Malu Spart,210.0,240.0,300.0,22.0,80.0,0.36,,,,,Malu Spart,79.0,0.332,38.095238095238095,33.33333333333333,26.666666666666668,0.01636363636363636,0.015090909090909092,normal,-1.0,1.0,0.02799999999999997
2024-02-02,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-184.0,16.9,,,,,Malu Spart,-188.0,15.3,-87.61904761904762,-76.66666666666667,-61.33333333333333,0.7012448132780082,0.6348547717842323,normal,-4.0,4.0,1.5999999999999979
2024-02-03,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-182.0,17.7,,,,,Malu Spart,-183.0,17.3,-86.66666666666667,-75.83333333333333,-60.66666666666667,0.7344398340248962,0.7178423236514523,normal,-1.0,1.0,0.3999999999999986
2024-02-04,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-183.0,17.3,,,,,Malu Spart,-180.0,18.5,-87.14285714285714,-76.25,-61.0,0.7178423236514523,0.7676348547717842,normal,3.0,3.0,1.1999999999999993
2024-02-05,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-184.0,16.9,,,,,Malu Spart,-179.0,18.9,-87.61904761904762,-76.66666666666667,-61.33333333333333,0.7012448132780082,0.7842323651452281,normal,5.0,5.0,2.0
2024-02-15,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-186.0,13.0,,,,,Malu Spart,-183.0,14.5,-88.57142857142857,-77.5,-62.0,0.5394190871369294,0.6016597510373444,normal,3.0,3.0,1.5
2024-02-16,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-183.0,14.5,,,,,Malu Spart,-188.0,12.0,-87.14285714285714,-76.25,-61.0,0.6016597510373444,0.49792531120331945,normal,-5.0,5.0,2.5
2024-02-17,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-184.0,14.0,,,,,Malu Spart,-186.0,13.0,-87.61904761904762,-76.66666666666667,-61.33333333333333,0.5809128630705394,0.5394190871369294,normal,-2.0,2.0,1.0
2024-02-18,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-184.0,14.0,,,,,Malu Spart,-186.0,13.0,-87.61904761904762,-76.66666666666667,-61.33333333333333,0.5809128630705394,0.5394190871369294,normal,-2.0,2.0,1.0
2024-02-19,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-183.0,14.5,,,,,Malu Spart,-184.0,14.0,-87.14285714285714,-76.25,-61.0,0.6016597510373444,0.5809128630705394,normal,-1.0,1.0,0.5
2024-02-20,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-188.0,12.0,,,,,Malu Spart,-184.0,14.0,-89.52380952380953,-78.33333333333333,-62.66666666666667,0.49792531120331945,0.5809128630705394,normal,4.0,4.0,2.0
2024-02-21,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-184.0,14.0,,,,,Malu Spart,-190.0,11.0,-87.61904761904762,-76.66666666666667,-61.33333333333333,0.5809128630705394,0.45643153526970953,normal,-6.0,6.0,3.0
2024-02-22,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,-186.0,13.0,,,,,Malu Spart,-183.0,14.5,-88.57142857142857,-77.5,-62.0,0.5394190871369294,0.6016597510373444,normal,3.0,3.0,1.5
2024-02-23,Argeș,arges,Malu Spart,210.0,240.0,300.0,24.1,117.0,18.7,,,,,Malu Spart,-188.0,12.0,55.714285714285715,48.75,39.0,0.7759336099585061,0.49792531120331945,ridicat,-305.0,305.0,6.699999999999999
2024-02-24,Argeș,arges,Malu Spart,510.0,540.0,600.0,24.1,114.0,16.9,,,,,Malu Spart,115.0,17.5,22.35294117647059,21.11111111111111,19.0,0.7012448132780082,0.7261410788381742,normal,1.0,1.0,0.6000000000000014
2024-02-25,Argeș,arges,Malu Spart,510.0,540.0,600.0,24.1,120.0,20.5,,,,,Malu Spart,115.0,17.5,23.52941176470588,22.22222222222222,20.0,0.8506224066390041,0.7261410788381742,normal,-5.0,5.0,3.0
2024-02-26,Argeș,arges,Malu Spart,510.0,540.0,600.0,24.1,120.0,20.5,,,,,Malu Spart,120.0,20.5,23.52941176470588,22.22222222222222,20.0,0.8506224066390041,0.8506224066390041,normal,0.0,0.0,0.0
2024-02-27,Argeș,arges,Malu Spart,510.0,540.0,600.0,24.1,115.0,17.5,,,,,Malu Spart,120.0,20.5,22.54901960784314,21.296296296296298,19.166666666666668,0.7261410788381742,0.8506224066390041,normal,5.0,5.0,3.0
2024-02-28,Argeș,arges,Malu Spart,510.0,540.0,600.0,24.1,120.0,20.5,,,,,Malu Spart,110.0,14.5,23.52941176470588,22.22222222222222,20.0,0.8506224066390041,0.6016597510373444,normal,-10.0,10.0,6.0
2024-02-29,Argeș,arges,Malu Spart,500.0,600.0,750.0,91.5,233.0,135.0,,,,,Malu Spart,115.0,17.5,46.6,38.83333333333333,31.066666666666663,1.4754098360655739,0.1912568306010929,normal,-118.0,118.0,117.5
2024-03-01,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,120.0,20.5,,,,,Malu Spart,233.0,135.0,23.52941176470588,22.22222222222222,20.0,0.5807365439093485,3.824362606232295,normal,113.0,113.0,114.5
2024-03-02,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,119.0,19.9,,,,,Malu Spart,120.0,20.5,23.333333333333332,22.037037037037038,19.833333333333332,0.5637393767705382,0.5807365439093485,normal,1.0,1.0,0.6000000000000014
2024-03-03,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,122.0,21.7,,,,,Malu Spart,119.0,19.9,23.92156862745098,22.59259259259259,20.333333333333332,0.6147308781869689,0.5637393767705382,normal,-3.0,3.0,1.8000000000000007
2024-03-04,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,119.0,19.9,,,,,Malu Spart,120.0,20.5,23.333333333333332,22.037037037037038,19.833333333333332,0.5637393767705382,0.5807365439093485,normal,1.0,1.0,0.6000000000000014
2024-03-05,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,119.0,19.9,,,,,Malu Spart,118.0,19.4,23.333333333333332,22.037037037037038,19.833333333333332,0.5637393767705382,0.5495750708215298,normal,-1.0,1.0,0.5
2024-03-06,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,122.0,21.7,,,,,Malu Spart,118.0,19.4,23.92156862745098,22.59259259259259,20.333333333333332,0.6147308781869689,0.5495750708215298,normal,-4.0,4.0,2.3000000000000007
2024-03-07,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,114.0,16.9,,,,,Malu Spart,119.0,19.9,22.35294117647059,21.11111111111111,19.0,0.47875354107648727,0.5637393767705382,normal,5.0,5.0,3.0
2024-03-08,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,117.0,18.7,,,,,Malu Spart,114.0,16.9,22.941176470588236,21.666666666666668,19.5,0.5297450424929179,0.47875354107648727,normal,-3.0,3.0,1.8000000000000007
2024-03-09,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,118.0,19.3,,,,,Malu Spart,114.0,16.9,23.137254901960784,21.85185185185185,19.666666666666664,0.5467422096317281,0.47875354107648727,normal,-4.0,4.0,2.400000000000002
2024-03-10,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,116.0,18.1,,,,,Malu Spart,118.0,19.3,22.745098039215687,21.48148148148148,19.333333333333332,0.5127478753541077,0.5467422096317281,normal,2.0,2.0,1.1999999999999993
2024-03-11,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,112.0,15.7,,,,,Malu Spart,116.0,18.1,21.96078431372549,20.74074074074074,18.666666666666668,0.4447592067988669,0.5127478753541077,normal,4.0,4.0,2.400000000000002
2024-03-12,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,119.0,19.9,,,,,Malu Spart,116.0,18.1,23.333333333333332,22.037037037037038,19.833333333333332,0.5637393767705382,0.5127478753541077,normal,-3.0,3.0,1.7999999999999972
2024-03-13,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,114.0,16.9,,,,,Malu Spart,119.0,19.9,22.35294117647059,21.11111111111111,19.0,0.47875354107648727,0.5637393767705382,normal,5.0,5.0,3.0
2024-03-14,Argeş,arges,Malu Spart,510.0,540.0,600.0,35.3,113.0,16.3,,,,,Malu Spart,119.0,19.9,22.15686274509804,20.925925925925924,18.833333333333332,0.4617563739376771,0.5637393767705382,normal,6.0,6.0,3.599999999999998
2024-03-15,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,119.0,19.9,,,,,Malu Spart,114.0,16.9,23.333333333333332,22.037037037037038,19.833333333333332,0.5637393767705382,0.47875354107648727,normal,-5.0,5.0,3.0
2024-03-16,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,110.0,14.5,,,,,Malu Spart,119.0,19.9,21.568627450980394,20.37037037037037,18.333333333333332,0.4107648725212465,0.5637393767705382,normal,9.0,9.0,5.399999999999999
2024-03-17,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,111.0,15.1,,,,,Malu Spart,110.0,14.5,21.764705882352942,20.555555555555554,18.5,0.42776203966005666,0.4107648725212465,normal,-1.0,1.0,0.5999999999999996
2024-03-18,Argeş,arges,Malu Spart,510.0,540.0,600.0,35.3,108.0,13.6,,,,,Malu Spart,110.0,14.5,21.176470588235293,20.0,18.0,0.3852691218130312,0.4107648725212465,normal,2.0,2.0,0.9000000000000004
2024-03-19,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,110.0,14.5,,,,,Malu Spart,110.0,14.5,21.568627450980394,20.37037037037037,18.333333333333332,0.4107648725212465,0.4107648725212465,normal,0.0,0.0,0.0
2024-03-20,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,109.0,14.1,,,,,Malu Spart,108.0,13.6,21.372549019607842,20.185185185185187,18.166666666666668,0.39943342776203966,0.3852691218130312,normal,-1.0,1.0,0.5
2024-03-21,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,108.0,13.6,,,,,Malu Spart,108.0,13.6,21.176470588235293,20.0,18.0,0.3852691218130312,0.3852691218130312,normal,0.0,0.0,0.0
2024-03-22,Argeş,arges,Malu Spart,510.0,540.0,600.0,35.3,108.0,13.6,,,,,Malu Spart,107.0,13.1,21.176470588235293,20.0,18.0,0.3852691218130312,0.37110481586402266,normal,-1.0,1.0,0.5
2024-03-23,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,107.0,13.2,,,,,Malu Spart,108.0,13.6,20.980392156862745,19.814814814814817,17.833333333333336,0.37393767705382436,0.3852691218130312,normal,1.0,1.0,0.40000000000000036
2024-03-24,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,109.0,14.1,,,,,Malu Spart,107.0,13.2,21.372549019607842,20.185185185185187,18.166666666666668,0.39943342776203966,0.37393767705382436,normal,-2.0,2.0,0.9000000000000004
2024-03-25,Argeș,arges,Malu Spart,510.0,540.0,600.0,35.3,111.0,15.1,,,,,Malu Spart,109.0,14.1,21.764705882352942,20.555555555555554,18.5,0.42776203966005666,0.39943342776203966,normal,-2.0,2.0,1.0
2024-04-02,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,119.0,19.9,,,,,Malu Spart,112.0,15.7,23.333333333333332,22.037037037037038,19.833333333333332,0.35221238938053095,0.2778761061946903,normal,-7.0,7.0,4.199999999999999
2024-04-03,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,118.0,19.3,,,,,Malu Spart,116.0,18.1,23.137254901960784,21.85185185185185,19.666666666666664,0.3415929203539823,0.32035398230088497,normal,-2.0,2.0,1.1999999999999993
2024-04-04,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,112.0,15.7,,,,,Malu Spart,116.0,18.1,21.96078431372549,20.74074074074074,18.666666666666668,0.2778761061946903,0.32035398230088497,normal,4.0,4.0,2.400000000000002
2024-04-05,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,115.0,17.5,,,,,Malu Spart,112.0,15.7,22.54901960784314,21.296296296296298,19.166666666666668,0.30973451327433627,0.2778761061946903,normal,-3.0,3.0,1.8000000000000007
2024-04-06,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,122.0,21.7,,,,,Malu Spart,112.0,15.7,23.92156862745098,22.59259259259259,20.333333333333332,0.384070796460177,0.2778761061946903,normal,-10.0,10.0,6.0
2024-04-07,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,122.0,21.7,,,,,Malu Spart,118.0,19.3,23.92156862745098,22.59259259259259,20.333333333333332,0.384070796460177,0.3415929203539823,normal,-4.0,4.0,2.3999999999999986
2024-04-08,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,123.0,22.3,,,,,Malu Spart,120.0,20.5,24.11764705882353,22.77777777777778,20.5,0.3946902654867257,0.36283185840707965,normal,-3.0,3.0,1.8000000000000007
2024-04-09,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,123.0,22.3,,,,,Malu Spart,122.0,21.7,24.11764705882353,22.77777777777778,20.5,0.3946902654867257,0.384070796460177,normal,-1.0,1.0,0.6000000000000014
2024-04-10,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,123.0,22.3,,,,,Malu Spart,122.0,21.7,24.11764705882353,22.77777777777778,20.5,0.3946902654867257,0.384070796460177,normal,-1.0,1.0,0.6000000000000014
2024-04-11,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,123.0,22.3,,,,,Malu Spart,122.0,21.7,24.11764705882353,22.77777777777778,20.5,0.3946902654867257,0.384070796460177,normal,-1.0,1.0,0.6000000000000014
2024-04-12,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,122.0,21.7,,,,,Malu Spart,122.0,21.7,23.92156862745098,22.59259259259259,20.333333333333332,0.384070796460177,0.384070796460177,normal,0.0,0.0,0.0
2024-04-13,Argeș,arges,Malu Spart,510.0,540.0,600.0,56.5,123.0,22.3,,,,,Malu Spart,121.0,21.1,24.11764705882353,22.77777777777778,20.5,0.3946902654867257,0.37345132743362836,normal,-2.0,2.0,1.1999999999999993
